code,title,attachment_file_name,attachment_content_type,attachment_file_size,content_date,language_id,doc_attachment_type_id,inactive,creator_id,original_url,original_id,published_date,file_format,summary
ADM6,"Notice to Consular Officer of intention to apply for warrant of arrest",adm6-eng.pdf,application/pdf,83975,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1033,2017-04-12,PDF,
ADM7,"Request for caution against arrest",adm7-eng.pdf,application/pdf,74960,2008-11-01,8,1,false,1,GetForm.do?court_forms_id=,1034,2017-04-12,PDF,
ADM9,"Warrant of Arrest",adm9-eng.pdf,application/pdf,21958,2008-11-01,8,1,false,1,GetForm.do?court_forms_id=,1035,2017-04-12,PDF,
ADM10,"Standard Directions to the Admiralty Marshal",adm10-eng.pdf,application/pdf,76524,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1012,2017-04-12,PDF,
ADM11,"Request for caution against Release",adm11-eng.pdf,application/pdf,67284,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1013,2017-04-12,PDF,
ADM12,"Request and undertaking for release",adm12-eng.pdf,application/pdf,#N/A,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1014,2017-04-12,PDF,
ADM12A,"Request for withdrawal of caution against Release",adm12a-eng.pdf,application/pdf,60608,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1015,2017-04-12,PDF,
ADM13,"Application for judgment in default of filing an acknowledgment of service and/or defence or collision statement of case",adm13-eng.pdf,application/pdf,79248,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1016,2017-04-12,PDF,
ADM14,"Order for sale of a ship",adm14-eng.pdf,application/pdf,82960,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1017,2017-04-12,PDF,
ADM15,"Claim Form (Admiralty limitation claim)",adm15-eng.pdf,application/pdf,44583,2013-02-01,8,1,false,1,GetForm.do?court_forms_id=,1018,2017-04-12,PDF,
ADM15B,"Notes for defendant - Admiralty limitation claim",adm15b-eng.pdf,application/pdf,42074,2013-02-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,919,2017-04-12,PDF,
ADM15B,"Nodiadau i'r diffynnydd (hawliad cyfyngu'r Morlys) | Notes for defendant (admiralty limitation claim)",adm15b-bil.pdf,application/pdf,167893,2008-10-01,26,3,false,1,GetLeaflet.do?court_leaflets_id=,2652,2017-04-12,PDF,
ADM16,"Notice of admission of right of claimant to limit liability",adm16-eng.pdf,application/pdf,71445,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1019,2017-04-12,PDF,
ADM16A,"Defence to admiralty limitation claim",adm16a-eng.pdf,application/pdf,77596,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1020,2017-04-12,PDF,
ADM17,"Application for restricted limitation decree",adm17-eng.pdf,application/pdf,76738,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1022,2017-04-12,PDF,
ADM17A,"Application for general limitation decree",adm17a-eng.pdf,application/pdf,73674,2008-11-01,8,1,false,1,GetForm.do?court_forms_id=,1023,2017-04-12,PDF,
ADM18,"Restricted limitation decree",adm18-eng.pdf,application/pdf,83174,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1024,2017-04-12,PDF,
ADM19,"General limitation decree",adm19-eng.pdf,application/pdf,85293,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1025,2017-04-12,PDF,
ADM20,"Defendant's claim in a limitation claim",adm20-eng.pdf,application/pdf,76562,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1028,2017-04-12,PDF,
ADM21,"Declaration as to inability of a defendant to file and serve statement of case under a decree of limitation",adm21-eng.pdf,application/pdf,75284,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,1029,2017-04-12,PDF,
Adult Deed Poll Pack,"Deed Poll pack for adults. This pack includes the following files - LOC019, LOC020, LOC021 and LOC025",adult-deed-poll-pack-eng.zip,application/zip,1087127,2015-06-01,8,1,false,1,GetForm.do?court_forms_id=,2722,2017-04-12,ZIP,
AE Canllaw,"Canllawiau i GyFLogwyr i Ddeddf Atafaelu Enillion 1971",ae-canllaw-cym.pdf,application/pdf,213589,2004-07-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,33,2017-04-12,PDF,
AE Faq,"Gorchmynion Atafaelu enillion gogyfer a dirwyon troseddol Peilot Cenedlaethol mis Ebrill 2004",ae-faq-cym.pdf,application/pdf,109948,2004-07-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,32,2017-04-12,PDF,
AJ20,"Siarter Llysoedd - Y Llysoedd Sifil",aj20-cym.pdf,application/pdf,203710,2006-11-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1011,2017-04-12,PDF,
AJ22,"Courts Charter - The Royal Courts of Justice",aj22-eng.pdf,application/pdf,195164,2008-10-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,1018,2017-04-12,PDF,
AJ24,"Courts Charter - The Probate Service",aj24-eng.pdf,application/pdf,204235,2007-11-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,1020,2017-04-12,PDF,
AJ24,"Siarter Llysoedd - Y Gwasanaeth Profiant",aj24-cym.pdf,application/pdf,162548,2007-11-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1013,2017-04-12,PDF,
AJ25,"Siarter Llysoedd - Llysoedd Teulu",aj25-cym.pdf,application/pdf,209612,2006-12-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1014,2017-04-12,PDF,
AJ26,"Courts Charter - Magistrates' Courts",aj26-eng.pdf,application/pdf,214668,2006-11-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,1021,2017-04-12,PDF,
AJ26,"Siarter Llysoedd - Y Llys Ynadon",aj26-cym.pdf,application/pdf,184190,2006-11-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1015,2017-04-12,PDF,
Allowances,"Allowances",allowances-eng.pdf,application/pdf,115053,2011-05-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,2514,2017-04-12,PDF,
Application for anonymity (IAT),"Application for anonymity (IAT)",application-for-anonymity-(iat)-eng.doc,application/msword,38912,2012-08-01,8,1,false,1,GetForm.do?court_forms_id=,2877,2017-04-12,DOC,
Application for anonymity (UTIAC),"Application for Anonymity (UTIAC)",application-for-anonymity-(utiac)-eng.doc,application/msword,35328,2010-12-01,8,1,false,1,GetForm.do?court_forms_id=,4412,2017-04-12,DOC,
Application for anonymity (UTIAC),"Application for Anonymity (UTIAC)",application-for-anonymity-(utiac)-eng.pdf,application/pdf,32438,2010-12-01,8,1,false,1,GetForm.do?court_forms_id=,4411,2017-04-12,PDF,
Application for anonymity guidance notes (IAT),"Application for anonymity guidance notes (IAT)",application-for-anonymity-guidance-notes-(iat)-eng.pdf,application/pdf,54910,2012-08-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,4518,2017-04-12,PDF,
Application for anonymity guidance notes (UTIAC),"Application for Anonymity - Guidance Notes (UTIAC)",application-for-anonymity-guidance-notes-(utiac)-eng.pdf,application/pdf,8720,2013-11-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,2843,2017-04-12,PDF,
Attachment of Earnings Orders for criminal fines National Pilot April 2004,"Attachment of Earnings Orders for criminal fines national pilot (April 2004)",attachment-of-earnings-orders-for-criminal-fines-national-pilot-april-2004-eng.pdf,application/pdf,98351,2004-06-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,46,2017-04-12,PDF,
Attachment Orders - A guide for employers,"Attachment Orders - A guide for employers",attachment-orders-a-guide-for-employers-eng.pdf,application/pdf,643856,2008-08-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,15,2017-04-12,PDF,
B1,"Application to be released on bail",b1-eng.doc,application/msword,182272,2014-10-01,8,1,false,1,GetForm.do?court_forms_id=,2744,2017-04-12,DOC,
Bank 1,"Creditor's bankruptcy petition on failure to comply with a statutory demand for a liquidated sum payable immediately",bank-1-eng.doc,application/msword,45056,2017-04-01,8,1,false,1,GetForm.do?court_forms_id=,16350,2017-04-12,DOC,
Bank 2,"Creditor's bankruptcy petition on failure to comply with a statutory demand for a liquidated sum payable at a future date",bank-2-eng.doc,application/msword,47616,2017-04-01,8,1,false,1,GetForm.do?court_forms_id=,16354,2017-04-12,DOC,
Bank 3,"Creditor's bankruptcy petition where execution or other process on a judgment has been returned in whole or part",bank-3-eng.doc,application/msword,49664,2017-04-01,8,1,false,1,GetForm.do?court_forms_id=,16358,2017-04-12,DOC,
Bank 4,"Bankruptcy petition for default in connection with voluntary arrangement",bank-4-eng.doc,application/msword,45056,2017-04-01,8,1,false,1,GetForm.do?court_forms_id=,16362,2017-04-12,DOC,
Bank 5,"Verification of the petition",bank-5-eng.doc,application/msword,28672,2017-04-01,8,1,false,1,GetForm.do?court_forms_id=,16366,2017-04-12,DOC,
Bank 6,"Debtor's notice of opposition to petition",bank-6-eng.doc,application/msword,34304,2017-04-01,8,1,false,1,GetForm.do?court_forms_id=,16370,2017-04-12,DOC,
Bank 7,"Notice of persons intending to appear",bank-7-eng.doc,application/msword,35840,2017-04-01,8,1,false,1,GetForm.do?court_forms_id=,16374,2017-04-12,DOC,
Bank 8,"List of appearances",bank-8-eng.doc,application/msword,32768,2017-04-01,8,1,false,1,GetForm.do?court_forms_id=,16378,2017-04-12,DOC,
Bill of costs (SCCO),"Information for Clients Enquiring About How to Have Their Solicitor's Bill of Costs Assessed - Senior Courts Costs Office",bill-of-costs-(scco)-eng.pdf,application/pdf,182175,2012-06-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,2596,2017-04-12,PDF,
C(PRA1),"Parental Responsibility Agreement",c(pra1)-eng.pdf,application/pdf,360750,2014-08-01,8,1,false,1,GetForm.do?court_forms_id=,48,2017-04-12,PDF,
C(PRA1),"Cytundeb Cyfrifoldeb Rhieni. | Parental Responsibility Agreement",c(pra1)-bil.pdf,application/pdf,128242,2014-08-01,26,1,false,1,GetForm.do?court_forms_id=,2389,2017-04-12,PDF,
C(PRA2),"Step-Parent Parental Responsibility Agreement",c(pra2)-eng.pdf,application/pdf,351061,2014-08-01,8,1,false,1,GetForm.do?court_forms_id=,1098,2017-04-12,PDF,
C(PRA2),"Cytundeb Cyfrifoldeb Rhieni i Lys-riant. | Step-Parent Parental Responsibility Agreement",c(pra2)-bil.pdf,application/pdf,134391,2014-08-01,26,1,false,1,GetForm.do?court_forms_id=,1273,2017-04-12,PDF,
C(PRA3),"Parental Responsibility Agreement. Section 4ZA Children Act 1989 (Acquisition of parental responsibility by second female parent)",c(pra3)-eng.pdf,application/pdf,155791,2014-08-01,8,1,false,1,GetForm.do?court_forms_id=,2380,2017-04-12,PDF,
C(PRA3),"Cytundeb Cyfrifoldeb Rhieni. | Parental Responsibility Agreement",c(pra3)-bil.pdf,application/pdf,133558,2014-08-01,26,1,false,1,GetForm.do?court_forms_id=,2390,2017-04-12,PDF,
C1,"Application for an order",c1-eng.pdf,application/pdf,328888,2016-06-01,8,1,false,1,GetForm.do?court_forms_id=,50,2017-04-12,PDF,
C1,"Cais am orchymyn (Deddf Plant 1989)",c1-cym.pdf,application/pdf,265983,2016-06-01,25,1,false,1,W_GetForm.do?court_forms_id=,49,2017-04-12,PDF,
C1,"Cais am orchymyn. | Application for an order",c1-bil.pdf,application/pdf,343282,2010-04-01,26,1,false,1,GetForm.do?court_forms_id=,2405,2017-04-12,PDF,
C1A,"Allegations of harm and domestic violence (Supplemental information form)",c1a-eng.pdf,application/pdf,357564,2016-01-01,8,1,false,1,GetForm.do?court_forms_id=,74,2017-04-12,PDF,
C1A,"Honiadau o niwed a thrais yn y cartref (Ffurflen gwybodaeth ategol). | Allegations of harm and domestic violence (Supplemental information form)",c1a-bil.pdf,application/pdf,212087,2011-04-01,26,1,false,1,GetForm.do?court_forms_id=,75,2017-04-12,PDF,
C1A Nodiadau,"Nodiadau Canllaw ar gyfer Ffurflen Gwybodaeth Ychwanegol C1A. | Notes for Guidance for Supplemental Information Form C1A",c1a-nodiadau-bil.pdf,application/pdf,213141,2005-01-01,26,4,false,1,GetLeaflet.do?court_leaflets_id=,76,2017-04-12,PDF,
C1A Notes,"Notes for Guidance for Supplemental Information Form C1A",c1a-notes-eng.pdf,application/pdf,238981,2005-01-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,77,2017-04-12,PDF,
C2,"Application: For permission to start proceedings; For an order or directions in existing proceedings; To be joined as, or cease to be, a party in existing family proceedings under the Children Act 1989",c2-eng.pdf,application/pdf,606202,2016-06-01,8,1,false,1,GetForm.do?court_forms_id=,78,2017-04-12,PDF,
C2,"Cais: Am ganiatad i gychwyn achos; Am orchymyn neu gyfarwyddiadau mewn achos sydd eisoes ar waith; I ymuno fel parti, neu i roi'r gorau i fod yn barti, mewn achos teulu sydd eisoes ar waith o dan Ddeddf Plant 1989 | Application: For permission to start proceedings; For an order or directions in existing proceedings; To be joined as, or cease to be, a party in existing family proceedings under the Children Act 1989",c2-bil.pdf,application/pdf,118135,2016-06-01,26,1,false,1,GetForm.do?court_forms_id=,79,2017-04-12,PDF,
C3,"Application for an order authorising search for taking charge of and delivery of a child",c3-eng.pdf,application/pdf,12661,1999-09-01,8,1,false,1,GetForm.do?court_forms_id=,82,2017-04-12,PDF,
C3,"Cais am orchymyn i awdurdodi chwilio am blentyn, cymryd cyfrifoldeb drosto/drosti a throsglwyddo'r plentyn i fan penodol. | Application for an order authorising search for, taking charge of, and delivery of, a child",c3-bil.pdf,application/pdf,128333,1999-09-01,26,1,false,1,GetForm.do?court_forms_id=,83,2017-04-12,PDF,
C4,"Application for an order for disclosure of a child's whereabouts",c4-eng.pdf,application/pdf,13201,1999-09-01,8,1,false,1,GetForm.do?court_forms_id=,84,2017-04-12,PDF,
C4,"Cais am orchymyn i ddatgelu ble mae plentyn. | Application for an order for disclosure of a child's whereabouts",c4-bil.pdf,application/pdf,118653,1999-09-01,26,1,false,1,GetForm.do?court_forms_id=,85,2017-04-12,PDF,
C5,"Application concerning the registration of a child-minder or provider of day-care",c5-eng.pdf,application/pdf,344975,2014-11-01,8,1,false,1,GetForm.do?court_forms_id=,2628,2017-04-12,PDF,
C5,"Cais yn ymwneud a chofrestriad gwarchodwr plant neu ddarparwr gofal dydd. | Application concerning the registration of a child-minder or provider of day-care",c5-bil.pdf,application/pdf,227581,2011-04-01,26,1,false,1,GetForm.do?court_forms_id=,2502,2017-04-12,PDF,
C7,"Acknowledgement",c7-eng.pdf,application/pdf,201509,2013-11-01,8,1,false,1,GetForm.do?court_forms_id=,88,2017-04-12,PDF,
C7,"Cydnabyddiad | Acknowledgement",c7-bil.pdf,application/pdf,385827,2008-12-01,26,1,false,1,GetForm.do?court_forms_id=,2823,2017-04-12,PDF,
C8,"Confidential contact details (Family Procedure Rules 2010 Rule 29.1)",c8-eng.pdf,application/pdf,300199,2016-01-01,8,1,false,1,GetForm.do?court_forms_id=,2216,2017-04-12,PDF,
C8,"Manylion cyswllt cyfrinachol Ffurflen C8. Rheolau Achosion Teulu 2010 Rheol 29.1. | Confidential contact details Form C8. Family Procedure Rules 2010 Rule 29.1",c8-bil.pdf,application/pdf,49071,2011-04-01,26,1,false,1,GetForm.do?court_forms_id=,2507,2017-04-12,PDF,
C9,"Statement of Service",c9-eng.pdf,application/pdf,28940,2004-10-01,8,1,false,1,GetForm.do?court_forms_id=,89,2017-04-12,PDF,
C9,"Datganiad Cyflwyno. | Statement of Service",c9-bil.pdf,application/pdf,122072,2004-12-01,26,1,false,1,GetForm.do?court_forms_id=,90,2017-04-12,PDF,
C11,"Atodiad i gais am Orchymyn Diogelu Brys. | Supplement for an application for an Emergency Protection Order",c11-bil.pdf,application/pdf,171681,2004-08-01,26,1,false,1,GetForm.do?court_forms_id=,56,2017-04-12,PDF,
C12,"Supplement for an application for a Warrant to assist a person authorised by an Emergency Protection Order",c12-eng.pdf,application/pdf,122025,2004-08-01,8,1,false,1,GetForm.do?court_forms_id=,58,2017-04-12,PDF,
C12,"Atodiad i gais am warant i helpu person a awdurdodir gan Orchymyn Amddiffyn Brys. | Supplement for an application for a warrant to assist a person authorised by an Emergency Protection Order",c12-bil.pdf,application/pdf,129706,2004-08-01,26,1,false,1,GetForm.do?court_forms_id=,57,2017-04-12,PDF,
C13,"Supplement for an application for a Care or Supervision Order",c13-eng.pdf,application/pdf,14738,1999-09-01,8,1,false,1,GetForm.do?court_forms_id=,59,2017-04-12,PDF,
C13A,"Supplement for an Application for a Special Guardianship Order",c13a-eng.pdf,application/pdf,300528,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,1099,2017-04-12,PDF,
C14,"Supplement for an application for authority to refuse contact with a child in care",c14-eng.pdf,application/pdf,12241,1999-09-01,8,1,false,1,GetForm.do?court_forms_id=,60,2017-04-12,PDF,
C14,"Atodiad i gais am awdurdod i wrthod cyswllt ‚ phlentyn mewn gofal. | Supplement for an application for authority to refuse contact with a child in care",c14-bil.pdf,application/pdf,110190,1999-09-01,26,1,false,1,GetForm.do?court_forms_id=,61,2017-04-12,PDF,
C15,"Supplement for an application for contact with a child in care",c15-eng.pdf,application/pdf,11195,1999-09-01,8,1,false,1,GetForm.do?court_forms_id=,62,2017-04-12,PDF,
C15,"Atodiad i gais am gyswllt gyda phlentyn sydd mewn gofal | Supplement for an application for contact with a child in care",c15-bil.pdf,application/pdf,105555,1999-09-01,26,1,false,1,GetForm.do?court_forms_id=,63,2017-04-12,PDF,
C16,"Supplement for an application for a Child Assessment Order",c16-eng.pdf,application/pdf,12628,1999-09-01,8,1,false,1,GetForm.do?court_forms_id=,64,2017-04-12,PDF,
C16,"Atodiad i gais am Orchymyn Asesu Plentyn. | Supplement for an application for a Child Assessment Order",c16-bil.pdf,application/pdf,116449,1999-09-01,26,1,false,1,GetForm.do?court_forms_id=,65,2017-04-12,PDF,
C17,"Supplement for an application for an Education Supervision Order",c17-eng.pdf,application/pdf,149870,2010-07-01,8,1,false,1,GetForm.do?court_forms_id=,66,2017-04-12,PDF,
C17,"Atodiad i gais am Orchymyn Goruchwylio Addysg. | Supplement for an application for an Education Supervision Order",c17-bil.pdf,application/pdf,107821,1999-09-01,26,1,false,1,GetForm.do?court_forms_id=,2819,2017-04-12,PDF,
C17A,"Supplement for an application for an extension of an Education Supervision Order",c17a-eng.pdf,application/pdf,10892,1999-09-01,8,1,false,1,GetForm.do?court_forms_id=,68,2017-04-12,PDF,
C17A,"Atodiad i gais am estyniad i Orchymyn Goruchwylio Addysg. | Supplement for an application for an extention of an Education Supervision Order",c17a-bil.pdf,application/pdf,110869,1999-09-01,26,1,false,1,GetForm.do?court_forms_id=,69,2017-04-12,PDF,
C18,"Supplement for an application for a Recovery Order",c18-eng.pdf,application/pdf,19040,1999-09-01,8,1,false,1,GetForm.do?court_forms_id=,71,2017-04-12,PDF,
